year,id_,sex,rincome,ballot,rheight
2022,3265,MALE,.i:  Inapplicable,Ballot a,-100
2022,3266,MALE,.i:  Inapplicable,Ballot c,71
2022,3267,FEMALE,$15000 - 19999,Ballot c,65
2022,3268,MALE,$25000 OR MORE,Ballot a,-100
2022,3269,MALE,$25000 OR MORE,Ballot c,74
2022,3270,MALE,.i:  Inapplicable,Ballot a,-100
2022,3271,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3272,MALE,.s:  Skipped on Web,Ballot b,-100
2022,3273,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3274,MALE,.i:  Inapplicable,Ballot b,-100
2022,3275,MALE,.i:  Inapplicable,Ballot b,-100
2022,3276,MALE,$10000 - 14999,Ballot a,-100
2022,3277,FEMALE,$20000 - 24999,Ballot c,62
2022,3278,MALE,.i:  Inapplicable,Ballot a,-100
2022,3279,MALE,$25000 OR MORE,Ballot b,-100
2022,3280,MALE,$6000 TO 6999,Ballot c,66
2022,3281,MALE,$20000 - 24999,Ballot b,-100
2022,3282,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3283,FEMALE,$10000 - 14999,Ballot b,-100
2022,3284,FEMALE,$25000 OR MORE,Ballot c,66
2022,3285,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3286,MALE,$25000 OR MORE,Ballot b,-100
2022,3287,MALE,$25000 OR MORE,Ballot b,-100
2022,3288,MALE,$25000 OR MORE,Ballot c,71
2022,3289,MALE,.i:  Inapplicable,Ballot b,-100
2022,3290,MALE,$25000 OR MORE,Ballot c,67
2022,3291,MALE,$25000 OR MORE,Ballot c,71
2022,3292,FEMALE,$20000 - 24999,Ballot a,-100
2022,3293,MALE,$15000 - 19999,Ballot a,-100
2022,3294,FEMALE,$25000 OR MORE,Ballot c,65
2022,3295,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3296,MALE,$25000 OR MORE,Ballot b,-100
2022,3297,FEMALE,.i:  Inapplicable,Ballot c,66
2022,3298,MALE,$25000 OR MORE,Ballot c,72
2022,3299,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3300,FEMALE,.d:  Do not Know/Cannot Choose,Ballot a,-100
2022,3301,MALE,$25000 OR MORE,Ballot a,-100
2022,3302,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3303,FEMALE,$20000 - 24999,Ballot c,63
2022,3304,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3305,FEMALE,.i:  Inapplicable,Ballot c,71
2022,3306,MALE,$25000 OR MORE,Ballot b,-100
2022,3307,FEMALE,$25000 OR MORE,Ballot c,65
2022,3308,MALE,.r:  Refused,Ballot a,-100
2022,3309,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3310,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3311,MALE,$25000 OR MORE,Ballot c,71
2022,3312,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3313,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3314,FEMALE,$25000 OR MORE,Ballot c,68
2022,3315,MALE,$25000 OR MORE,Ballot c,70
2022,3316,MALE,$25000 OR MORE,Ballot c,73
2022,3317,FEMALE,$20000 - 24999,Ballot c,65
2022,3318,MALE,$25000 OR MORE,Ballot b,-100
2022,3319,MALE,$25000 OR MORE,Ballot b,-100
2022,3320,MALE,$1000 TO 2999,Ballot a,-100
2022,3321,MALE,.i:  Inapplicable,Ballot a,-100
2022,3322,MALE,.i:  Inapplicable,Ballot b,-100
2022,3323,FEMALE,$15000 - 19999,Ballot a,-100
2022,3324,MALE,$25000 OR MORE,Ballot c,72
2022,3325,FEMALE,$20000 - 24999,Ballot c,68
2022,3326,FEMALE,$3000 TO 3999,Ballot a,-100
2022,3327,FEMALE,$15000 - 19999,Ballot a,-100
2022,3328,MALE,$15000 - 19999,Ballot b,-100
2022,3329,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3330,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3331,MALE,$25000 OR MORE,Ballot b,-100
2022,3332,MALE,.i:  Inapplicable,Ballot c,70
2022,3333,MALE,.i:  Inapplicable,Ballot c,69
2022,3334,MALE,.i:  Inapplicable,Ballot b,-100
2022,3335,FEMALE,$25000 OR MORE,Ballot c,64
2022,3336,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3337,MALE,$25000 OR MORE,Ballot b,-100
2022,3338,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3339,MALE,$20000 - 24999,Ballot c,72
2022,3340,MALE,.i:  Inapplicable,Ballot c,69
2022,3341,MALE,$25000 OR MORE,Ballot b,-100
2022,3342,MALE,$25000 OR MORE,Ballot b,-100
2022,3343,MALE,.i:  Inapplicable,Ballot c,66
2022,3344,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3345,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3346,MALE,$25000 OR MORE,Ballot a,-100
2022,3347,MALE,$25000 OR MORE,Ballot a,-100
2022,3348,MALE,$25000 OR MORE,Ballot a,-100
2022,3349,MALE,.i:  Inapplicable,Ballot c,70
2022,3350,FEMALE,$7000 TO 7999,Ballot c,59
2022,3351,MALE,.i:  Inapplicable,Ballot a,-100
2022,3352,MALE,$15000 - 19999,Ballot c,65
2022,3353,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3354,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3355,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3356,MALE,$25000 OR MORE,Ballot c,73
2022,3357,MALE,$25000 OR MORE,Ballot c,74
2022,3358,MALE,.i:  Inapplicable,Ballot c,74
2022,3359,MALE,$25000 OR MORE,Ballot b,-100
2022,3360,FEMALE,.i:  Inapplicable,Ballot c,65
2022,3361,MALE,.i:  Inapplicable,Ballot b,-100
2022,3362,MALE,$25000 OR MORE,Ballot c,70
2022,3363,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3364,FEMALE,.r:  Refused,Ballot b,-100
2022,3365,MALE,$25000 OR MORE,Ballot b,-100
2022,3366,MALE,.i:  Inapplicable,Ballot c,69
2022,3367,MALE,.d:  Do not Know/Cannot Choose,Ballot c,70
2022,3368,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3369,MALE,$25000 OR MORE,Ballot a,-100
2022,3370,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3371,MALE,.i:  Inapplicable,Ballot b,-100
2022,3372,FEMALE,$3000 TO 3999,Ballot b,-100
2022,3373,FEMALE,.i:  Inapplicable,Ballot c,64
2022,3374,FEMALE,$20000 - 24999,Ballot b,-100
2022,3375,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3376,FEMALE,$1000 TO 2999,Ballot c,62
2022,3377,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3378,MALE,.i:  Inapplicable,Ballot c,75
2022,3379,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3380,MALE,.i:  Inapplicable,Ballot a,-100
2022,3381,MALE,.i:  Inapplicable,Ballot a,-100
2022,3382,MALE,.i:  Inapplicable,Ballot b,-100
2022,3383,MALE,.i:  Inapplicable,Ballot c,68
2022,3384,MALE,$20000 - 24999,Ballot c,74
2022,3385,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3386,FEMALE,.i:  Inapplicable,Ballot c,64
2022,3387,MALE,$25000 OR MORE,Ballot c,69
2022,3388,MALE,.i:  Inapplicable,Ballot a,-100
2022,3389,MALE,$25000 OR MORE,Ballot c,72
2022,3390,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3391,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3392,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3393,FEMALE,$8000 TO 9999,Ballot a,-100
2022,3394,MALE,$15000 - 19999,Ballot b,-100
2022,3395,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3396,MALE,$25000 OR MORE,Ballot b,-100
2022,3397,MALE,$10000 - 14999,Ballot b,-100
2022,3398,MALE,.i:  Inapplicable,Ballot a,-100
2022,3399,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3400,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3401,FEMALE,.r:  Refused,Ballot a,-100
2022,3402,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3403,MALE,$25000 OR MORE,Ballot b,-100
2022,3404,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3405,MALE,$25000 OR MORE,Ballot b,-100
2022,3406,FEMALE,$20000 - 24999,Ballot a,-100
2022,3407,FEMALE,$15000 - 19999,Ballot c,62
2022,3408,FEMALE,.i:  Inapplicable,Ballot c,66
2022,3409,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3410,FEMALE,$20000 - 24999,Ballot a,-100
2022,3411,MALE,$25000 OR MORE,Ballot b,-100
2022,3412,MALE,.i:  Inapplicable,Ballot b,-100
2022,3413,MALE,.i:  Inapplicable,Ballot a,-100
2022,3414,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3415,FEMALE,$25000 OR MORE,Ballot c,63
2022,3416,FEMALE,.i:  Inapplicable,Ballot c,64
2022,3417,MALE,$10000 - 14999,Ballot a,-100
2022,3418,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3420,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3421,FEMALE,$20000 - 24999,Ballot b,-100
2022,3422,MALE,$1000 TO 2999,Ballot b,-100
2022,3423,FEMALE,$20000 - 24999,Ballot c,67
2022,3424,FEMALE,.i:  Inapplicable,Ballot c,62
2022,3425,FEMALE,.r:  Refused,Ballot b,-100
2022,3426,FEMALE,.r:  Refused,Ballot a,-100
2022,3427,FEMALE,$10000 - 14999,Ballot c,67
2022,3428,FEMALE,.i:  Inapplicable,Ballot c,62
2022,3429,FEMALE,$20000 - 24999,Ballot b,-100
2022,3430,FEMALE,.i:  Inapplicable,Ballot c,59
2022,3431,MALE,$25000 OR MORE,Ballot a,-100
2022,3432,FEMALE,.i:  Inapplicable,Ballot c,66
2022,3433,FEMALE,.d:  Do not Know/Cannot Choose,Ballot a,-100
2022,3434,FEMALE,$20000 - 24999,Ballot b,-100
2022,3435,MALE,$25000 OR MORE,Ballot c,76
2022,3436,MALE,$25000 OR MORE,Ballot c,67
2022,3437,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3438,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3439,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3440,MALE,$25000 OR MORE,Ballot c,71
2022,3441,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3442,FEMALE,.i:  Inapplicable,Ballot c,64
2022,3443,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3444,MALE,$15000 - 19999,Ballot a,-100
2022,3445,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3446,FEMALE,$10000 - 14999,Ballot a,-100
2022,3447,MALE,.i:  Inapplicable,Ballot c,68
2022,3448,FEMALE,$10000 - 14999,Ballot b,-100
2022,3449,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3450,MALE,$25000 OR MORE,Ballot c,73
2022,3451,MALE,.i:  Inapplicable,Ballot c,61
2022,3452,FEMALE,$25000 OR MORE,Ballot c,68
2022,3453,FEMALE,$8000 TO 9999,Ballot a,-100
2022,3454,MALE,$8000 TO 9999,Ballot c,65
2022,3455,MALE,$15000 - 19999,Ballot c,75
2022,3456,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3457,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3458,MALE,$25000 OR MORE,Ballot a,-100
2022,3459,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3460,FEMALE,$25000 OR MORE,Ballot c,68
2022,3461,MALE,.i:  Inapplicable,Ballot c,-97
2022,3462,MALE,.r:  Refused,Ballot c,-97
2022,3463,FEMALE,.i:  Inapplicable,Ballot c,69
2022,3464,MALE,$25000 OR MORE,Ballot a,-100
2022,3465,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3466,FEMALE,$1000 TO 2999,Ballot b,-100
2022,3467,MALE,.i:  Inapplicable,Ballot a,-100
2022,3468,MALE,$25000 OR MORE,Ballot a,-100
2022,3469,FEMALE,$20000 - 24999,Ballot a,-100
2022,3470,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3471,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3472,MALE,$20000 - 24999,Ballot a,-100
2022,3473,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3474,FEMALE,.r:  Refused,Ballot c,-100
2022,3475,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3476,FEMALE,.d:  Do not Know/Cannot Choose,Ballot c,-97
2022,3477,FEMALE,.r:  Refused,Ballot c,61
2022,3478,FEMALE,.i:  Inapplicable,Ballot c,62
2022,3479,MALE,$25000 OR MORE,Ballot c,70
2022,3480,MALE,.i:  Inapplicable,Ballot b,-100
2022,3481,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3482,FEMALE,$25000 OR MORE,Ballot c,70
2022,3483,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3484,MALE,$25000 OR MORE,Ballot a,-100
2022,3485,MALE,.i:  Inapplicable,Ballot b,-100
2022,3486,MALE,.i:  Inapplicable,Ballot c,72
2022,3487,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3488,MALE,$25000 OR MORE,Ballot a,-100
2022,3489,MALE,.i:  Inapplicable,Ballot c,72
2022,3490,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3491,MALE,$25000 OR MORE,Ballot a,-100
2022,3492,MALE,.i:  Inapplicable,Ballot a,-100
2022,3493,FEMALE,.i:  Inapplicable,Ballot c,65
2022,3494,MALE,$25000 OR MORE,Ballot a,-100
2022,3495,FEMALE,$25000 OR MORE,Ballot c,63
2022,3496,FEMALE,.r:  Refused,Ballot c,62
2022,3497,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3498,MALE,$25000 OR MORE,Ballot a,-100
2022,3499,MALE,$25000 OR MORE,Ballot a,-100
2022,3500,MALE,.i:  Inapplicable,Ballot c,69
2022,3501,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3502,FEMALE,.i:  Inapplicable,Ballot c,62
2022,3503,MALE,$10000 - 14999,Ballot c,66
2022,3504,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3505,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3506,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3507,MALE,$25000 OR MORE,Ballot a,-100
2022,3508,MALE,.i:  Inapplicable,Ballot a,-100
2022,3509,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3510,FEMALE,.i:  Inapplicable,Ballot c,67
2022,3511,MALE,$25000 OR MORE,Ballot a,-100
2022,3512,MALE,.i:  Inapplicable,Ballot a,-100
2022,3513,MALE,$25000 OR MORE,Ballot c,71
2022,3514,MALE,.i:  Inapplicable,Ballot c,70
2022,3515,FEMALE,$8000 TO 9999,Ballot c,63
2022,3516,FEMALE,$25000 OR MORE,Ballot c,62
2022,3517,MALE,$25000 OR MORE,Ballot c,70
2022,3518,MALE,.i:  Inapplicable,Ballot b,-100
2022,3519,FEMALE,.i:  Inapplicable,Ballot c,63
2022,3520,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3521,MALE,$25000 OR MORE,Ballot a,-100
2022,3522,MALE,$25000 OR MORE,Ballot a,-100
2022,3523,FEMALE,$10000 - 14999,Ballot b,-100
2022,3524,MALE,$20000 - 24999,Ballot b,-100
2022,3525,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3526,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3527,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3528,FEMALE,$8000 TO 9999,Ballot b,-100
2022,3529,MALE,.i:  Inapplicable,Ballot b,-100
2022,3530,FEMALE,$25000 OR MORE,Ballot b,-100
2022,3531,FEMALE,.i:  Inapplicable,Ballot b,-100
2022,3532,MALE,$25000 OR MORE,Ballot c,66
2022,3533,FEMALE,$25000 OR MORE,Ballot c,64
2022,3534,MALE,$25000 OR MORE,Ballot a,-100
2022,3535,MALE,$25000 OR MORE,Ballot a,-100
2022,3536,MALE,.i:  Inapplicable,Ballot a,-100
2022,3537,MALE,.i:  Inapplicable,Ballot c,71
2022,3538,MALE,.i:  Inapplicable,Ballot c,66
2022,3539,MALE,.i:  Inapplicable,Ballot c,67
2022,3540,FEMALE,.i:  Inapplicable,Ballot c,65
2022,3541,FEMALE,.i:  Inapplicable,Ballot a,-100
2022,3542,FEMALE,$25000 OR MORE,Ballot a,-100
2022,3543,MALE,$25000 OR MORE,Ballot b,-100
2022,3544,FEMALE,$25000 OR MORE,Ballot c,65
2022,3545,MALE,.i:  Inapplicable,Ballot b,-100
