respondent_id,wave,party,benefit_cut_support
1962,2,V,1
1962,3,V,1
1962,4,V,1
1962,5,V,NA
1963,1,SF,0.5
1963,2,SF,NA
1963,3,SF,NA
1963,4,SF,NA
1963,5,SF,NA
1964,1,Kr,0
1964,2,Kr,0
1964,3,Kr,0
1964,4,Kr,0
1964,5,Kr,0
1965,1,DF,0.75
1965,2,DF,0.75
1965,3,DF,0
1965,4,DF,0
1965,5,DF,0.25
1966,1,V,0
1966,2,V,0
1966,3,V,0
1966,4,V,0
1966,5,V,NA
1967,1,V,0
1967,2,V,0.25
1967,3,V,0.75
1967,4,V,0.25
1967,5,V,0.5
1968,1,S,0
1968,2,S,NA
1968,3,S,NA
1968,4,S,NA
1968,5,S,NA
1969,1,SF,0.75
1969,2,SF,NA
1969,3,SF,NA
1969,4,SF,NA
1969,5,SF,NA
1970,1,V,0.25
1970,2,V,0.75
1970,3,V,0.75
1970,4,V,0
1970,5,V,0
1971,1,S,0
1971,2,S,NA
1971,3,S,NA
1971,4,S,NA
1971,5,S,NA
1972,1,V,0.75
1972,2,V,NA
1972,3,V,NA
1972,4,V,NA
1972,5,V,NA
1973,1,SF,0
1973,2,SF,0
1973,3,SF,0
1973,4,SF,0
1973,5,SF,NA
1974,1,SF,1
1974,2,SF,1
1974,3,SF,0.25
1974,4,SF,0.75
1974,5,SF,0.25
1975,1,S,0
1975,2,S,NA
1975,3,S,NA
1975,4,S,NA
1975,5,S,NA
1976,1,DF,0
1976,2,DF,0
1976,3,DF,0
1976,4,DF,0
1976,5,DF,0
1977,1,V,0
1977,2,V,0
1977,3,V,NA
1977,4,V,NA
1977,5,V,NA
1978,1,DF,0.5
1978,2,DF,NA
1978,3,DF,NA
1978,4,DF,1
1978,5,DF,NA
1979,1,NA,0.5
1979,2,NA,NA
1979,3,NA,NA
1979,4,NA,NA
1979,5,NA,NA
1980,1,V,0
1980,2,V,NA
1980,3,V,0
1980,4,V,0
1980,5,V,0
1981,1,NA,1
1981,2,NA,NA
1981,3,NA,NA
1981,4,NA,NA
1981,5,NA,NA
1982,1,SF,0
1982,2,SF,0.25
1982,3,SF,0
1982,4,SF,NA
1982,5,SF,0.25
1983,1,SF,0.5
1983,2,SF,0.75
1983,3,SF,NA
1983,4,SF,0.25
1983,5,SF,0
1984,1,DF,NA
1984,2,DF,NA
1984,3,DF,NA
1984,4,DF,0.25
1984,5,DF,0.25
1985,1,C,0.75
1985,2,C,1
1985,3,C,1
1985,4,C,1
1985,5,C,0.75
1986,1,V,0.75
1986,2,V,0.75
1986,3,V,0.5
1986,4,V,NA
1986,5,V,NA
1987,1,SF,0.5
1987,2,SF,0.75
1987,3,SF,0.75
1987,4,SF,0.75
1987,5,SF,0.75
1988,1,S,0.75
1988,2,S,0.75
1988,3,S,0.75
1988,4,S,0.75
1988,5,S,0.75
1989,1,RV,0.75
1989,2,RV,1
1989,3,RV,0.75
1989,4,RV,0.75
1989,5,RV,0.25
1990,1,V,0.75
1990,2,V,NA
1990,3,V,NA
1990,4,V,NA
1990,5,V,NA
1991,1,SF,NA
1991,2,SF,0
1991,3,SF,0
1991,4,SF,0
1991,5,SF,NA
1992,1,NA,0.5
1992,2,NA,NA
1992,3,NA,NA
1992,4,NA,NA
1992,5,NA,NA
1993,1,V,0.5
1993,2,V,0.75
1993,3,V,1
1993,4,V,0.75
1993,5,V,0.5
1994,1,NA,NA
1994,2,NA,NA
1994,3,NA,NA
1994,4,NA,NA
1994,5,NA,NA
1995,1,V,1
1995,2,V,0.75
1995,3,V,0.75
1995,4,V,1
1995,5,V,0.5
1996,1,V,1
1996,2,V,0.75
1996,3,V,1
1996,4,V,1
1996,5,V,1
1997,1,S,0.25
1997,2,S,0.5
1997,3,S,NA
1997,4,S,0.5
1997,5,S,0.25
1998,1,DF,1
1998,2,DF,0.75
1998,3,DF,NA
1998,4,DF,NA
1998,5,DF,0.75
1999,1,V,0
1999,2,V,1
1999,3,V,0.75
1999,4,V,0.75
1999,5,V,0.75
2000,1,V,1
2000,2,V,1
2000,3,V,1
2000,4,V,1
2000,5,V,1
2001,1,V,0.75
2001,2,V,0.75
2001,3,V,NA
2001,4,V,1
2001,5,V,1
2002,1,V,0.5
2002,2,V,0.75
2002,3,V,1
2002,4,V,NA
2002,5,V,NA
2003,1,SF,0.25
2003,2,SF,0.75
2003,3,SF,0.75
2003,4,SF,NA
2003,5,SF,0.25
2004,1,NA,0.5
2004,2,NA,NA
2004,3,NA,NA
2004,4,NA,NA
2004,5,NA,NA
2005,1,S,0.75
2005,2,S,0.75
2005,3,S,0.75
2005,4,S,0.75
2005,5,S,0.75
2006,1,S,0
2006,2,S,0
2006,3,S,0
2006,4,S,0
2006,5,S,0
2007,1,S,0
2007,2,S,0.25
2007,3,S,0
2007,4,S,NA
2007,5,S,NA
2008,1,OE,0
2008,2,OE,0
2008,3,OE,0
2008,4,OE,0
2008,5,OE,NA
2009,1,V,0.25
2009,2,V,0
2009,3,V,NA
2009,4,V,0.25
2009,5,V,0.25
2010,1,SF,0.75
2010,2,SF,0.75
2010,3,SF,0.25
2010,4,SF,0
2010,5,SF,0.25
2011,1,SF,0
2011,2,SF,0
2011,3,SF,NA
2011,4,SF,0
2011,5,SF,0
2012,1,SF,NA
2012,2,SF,NA
2012,3,SF,NA
2012,4,SF,NA
2012,5,SF,NA
2013,1,S,1
2013,2,S,0.75
2013,3,S,1
2013,4,S,0.5
2013,5,S,NA
2014,1,SF,0.25
2014,2,SF,NA
2014,3,SF,NA
2014,4,SF,NA
2014,5,SF,NA
2015,1,S,0.25
2015,2,S,NA
2015,3,S,NA
2015,4,S,NA
2015,5,S,NA
2016,1,C,0.75
2016,2,C,0.75
2016,3,C,0.75
2016,4,C,0.5
2016,5,C,0.75
2017,1,C,0.75
2017,2,C,0.75
2017,3,C,0.25
2017,4,C,0.75
2017,5,C,0.75
2018,1,RV,0.75
2018,2,RV,0
2018,3,RV,0.25
2018,4,RV,NA
2018,5,RV,NA
2019,1,SF,0.25
2019,2,SF,0
2019,3,SF,0
2019,4,SF,0
2019,5,SF,0
2020,1,S,0.75
2020,2,S,1
2020,3,S,NA
2020,4,S,0
2020,5,S,NA
2021,1,SF,0
2021,2,SF,0
2021,3,SF,0
2021,4,SF,0
2021,5,SF,0
2022,1,S,0.75
2022,2,S,0.75
2022,3,S,0.25
2022,4,S,0.25
2022,5,S,0.75
2023,1,NA,0
2023,2,NA,NA
2023,3,NA,NA
2023,4,NA,NA
2023,5,NA,NA
2024,1,S,0
2024,2,S,0
2024,3,S,0.75
2024,4,S,0.75
2024,5,S,0
2025,1,OE,0
2025,2,OE,0
2025,3,OE,0
2025,4,OE,0
2025,5,OE,0
2026,1,OE,0.5
2026,2,OE,NA
2026,3,OE,NA
2026,4,OE,NA
2026,5,OE,NA
2027,1,V,0.75
2027,2,V,NA
2027,3,V,NA
2027,4,V,NA
2027,5,V,NA
2028,1,V,0.5
2028,2,V,0.75
2028,3,V,0.75
2028,4,V,0.75
2028,5,V,0.75
2029,1,C,0.25
2029,2,C,NA
2029,3,C,NA
2029,4,C,NA
2029,5,C,NA
2030,1,DF,0
2030,2,DF,NA
2030,3,DF,NA
2030,4,DF,0.25
2030,5,DF,NA
2031,1,NA,0.75
2031,2,NA,NA
2031,3,NA,0.5
2031,4,NA,NA
2031,5,NA,0.75
2032,1,S,0.25
2032,2,S,0.25
2032,3,S,1
2032,4,S,NA
2032,5,S,NA
2033,1,S,1
2033,2,S,0.75
2033,3,S,1
2033,4,S,1
2033,5,S,0.25
2034,1,DF,0.25
2034,2,DF,0.75
2034,3,DF,0
2034,4,DF,0
2034,5,DF,0
2035,1,SF,0.25
2035,2,SF,0.25
2035,3,SF,0.25
2035,4,SF,0.5
2035,5,SF,0
2036,1,NA,0.75
2036,2,NA,0.75
2036,3,NA,1
2036,4,NA,0.75
2036,5,NA,NA
2037,1,DF,NA
2037,2,DF,NA
2037,3,DF,NA
2037,4,DF,NA
2037,5,DF,NA
2038,1,V,0.75
2038,2,V,0.5
2038,3,V,0.75
2038,4,V,0.5
2038,5,V,NA
2039,1,S,0
2039,2,S,0.25
2039,3,S,0.25
2039,4,S,0
2039,5,S,0.25
2040,1,NA,0.25
2040,2,NA,0
2040,3,NA,0.5
2040,4,NA,0.5
2040,5,NA,0
2041,1,V,1
2041,2,V,0.75
2041,3,V,1
2041,4,V,1
2041,5,V,NA
2042,1,V,0
2042,2,V,NA
2042,3,V,0.75
2042,4,V,0.75
2042,5,V,0.25
2043,1,SF,0
2043,2,SF,NA
2043,3,SF,NA
2043,4,SF,NA
2043,5,SF,NA
2044,1,S,0
2044,2,S,0
2044,3,S,0
2044,4,S,0
2044,5,S,0
2045,1,S,0.75
2045,2,S,NA
2045,3,S,NA
2045,4,S,NA
2045,5,S,NA
2046,1,DF,0.75
2046,2,DF,NA
2046,3,DF,NA
2046,4,DF,NA
2046,5,DF,NA
2047,1,NA,NA
2047,2,NA,NA
2047,3,NA,NA
2047,4,NA,0.25
2047,5,NA,NA
2048,1,SF,0
2048,2,SF,0
2048,3,SF,0
2048,4,SF,0
2048,5,SF,0.25
2049,1,V,1
2049,2,V,NA
2049,3,V,NA
2049,4,V,NA
2049,5,V,NA
2050,1,S,0
2050,2,S,0
2050,3,S,0
2050,4,S,0
2050,5,S,NA
2051,1,NA,0.5
2051,2,NA,NA
2051,3,NA,NA
2051,4,NA,NA
2051,5,NA,NA
2052,1,NA,0
2052,2,NA,0
2052,3,NA,0.25
2052,4,NA,0.25
2052,5,NA,0
2053,1,NA,0.75
2053,2,NA,NA
2053,3,NA,NA
2053,4,NA,0
2053,5,NA,0
2054,1,S,1
2054,2,S,NA
2054,3,S,1
2054,4,S,0.75
2054,5,S,0.75
2055,1,DF,NA
2055,2,DF,0.75
2055,3,DF,0
2055,4,DF,NA
2055,5,DF,NA
2056,1,V,0
2056,2,V,0.25
2056,3,V,0
2056,4,V,0
2056,5,V,0
2057,1,DF,0
2057,2,DF,NA
2057,3,DF,NA
2057,4,DF,NA
2057,5,DF,NA
2058,1,C,0.75
2058,2,C,0.75
2058,3,C,NA
2058,4,C,NA
2058,5,C,NA
2059,1,NA,1
2059,2,NA,0.25
2059,3,NA,0.75
2059,4,NA,0.75
2059,5,NA,1
2060,1,S,0.25
2060,2,S,0.5
2060,3,S,0
2060,4,S,0
2060,5,S,0.25
2061,1,C,0.75
2061,2,C,NA
2061,3,C,NA
2061,4,C,NA
2061,5,C,NA
2062,1,S,0
2062,2,S,NA
2062,3,S,NA
2062,4,S,NA
2062,5,S,NA
2063,1,C,1
2063,2,C,1
2063,3,C,1
2063,4,C,1
2063,5,C,NA
2064,1,V,0
2064,2,V,0
2064,3,V,0.5
2064,4,V,0.5
2064,5,V,NA
2065,1,S,0.25
2065,2,S,NA
2065,3,S,NA
2065,4,S,NA
2065,5,S,NA
2066,1,SF,0.25
2066,2,SF,0.25
2066,3,SF,0
2066,4,SF,0.25
2066,5,SF,0.25
2067,1,S,0.5
2067,2,S,NA
2067,3,S,0.75
2067,4,S,0.75
2067,5,S,0.75
2068,1,S,0.25
2068,2,S,0.25
2068,3,S,0.5
2068,4,S,0.25
2068,5,S,0
2069,1,V,0.5
2069,2,V,0
2069,3,V,0.25
2069,4,V,NA
2069,5,V,0
2070,1,S,0
2070,2,S,0
2070,3,S,0
2070,4,S,0.25
2070,5,S,0.25
2071,1,SF,0
2071,2,SF,NA
2071,3,SF,NA
2071,4,SF,NA
2071,5,SF,NA
2072,1,NA,0
2072,2,NA,0
2072,3,NA,0
2072,4,NA,NA
2072,5,NA,0.25
2073,1,RV,0
2073,2,RV,0.25
2073,3,RV,0.25
2073,4,RV,0.25
2073,5,RV,0.25
2074,1,OE,0
2074,2,OE,0
2074,3,OE,0
2074,4,OE,0
2074,5,OE,0
2075,1,C,1
2075,2,C,1
2075,3,C,1
2075,4,C,0.5
2075,5,C,0.75
2076,1,S,0
2076,2,S,0
2076,3,S,0
2076,4,S,0
2076,5,S,0
2077,1,SF,0
2077,2,SF,0
2077,3,SF,0.75
2077,4,SF,0
2077,5,SF,0
2078,1,S,0.5
2078,2,S,0.5
2078,3,S,1
2078,4,S,1
2078,5,S,0.75
2079,1,S,0
2079,2,S,NA
2079,3,S,NA
2079,4,S,NA
2079,5,S,NA
2080,1,NA,0
2080,2,NA,NA
2080,3,NA,NA
2080,4,NA,NA
2080,5,NA,NA
2081,1,NA,0.25
2081,2,NA,NA
2081,3,NA,NA
2081,4,NA,NA
2081,5,NA,NA
2082,1,S,0.75
2082,2,S,0.75
2082,3,S,NA
2082,4,S,0.5
2082,5,S,0
2083,1,V,0.25
2083,2,V,0.25
2083,3,V,1
2083,4,V,0.5
2083,5,V,1
2084,1,SF,0.5
2084,2,SF,NA
2084,3,SF,NA
2084,4,SF,NA
2084,5,SF,NA
2085,1,C,0.25
2085,2,C,0
2085,3,C,0.5
2085,4,C,0.25
2085,5,C,0.75
2086,1,S,0
2086,2,S,NA
2086,3,S,NA
2086,4,S,NA
2086,5,S,NA
2087,1,V,NA
2087,2,V,0
2087,3,V,0
2087,4,V,NA
2087,5,V,NA
2088,1,DF,0
2088,2,DF,NA
2088,3,DF,NA
2088,4,DF,0.25
2088,5,DF,0
2089,1,NA,0
2089,2,NA,0
2089,3,NA,0
2089,4,NA,0
2089,5,NA,0
2090,1,S,0.75
2090,2,S,0.75
2090,3,S,0.75
2090,4,S,0.75
2090,5,S,0.75
2091,1,DF,0
2091,2,DF,NA
2091,3,DF,NA
2091,4,DF,NA
2091,5,DF,NA
2092,1,V,0.5
2092,2,V,0.75
2092,3,V,NA
2092,4,V,0.75
2092,5,V,0.5
2093,1,C,0
2093,2,C,NA
2093,3,C,NA
2093,4,C,NA
2093,5,C,NA
2094,1,S,0
2094,2,S,0
2094,3,S,0.25
2094,4,S,0.25
2094,5,S,0
2095,1,V,0
2095,2,V,NA
2095,3,V,0.25
2095,4,V,0.25
2095,5,V,0.25
2096,1,V,1
2096,2,V,1
2096,3,V,1
2096,4,V,1
2096,5,V,NA
2097,1,S,0
2097,2,S,NA
2097,3,S,NA
2097,4,S,NA
2097,5,S,NA
2098,1,V,0.75
2098,2,V,NA
2098,3,V,NA
2098,4,V,0.75
2098,5,V,NA
2099,1,V,0.75
2099,2,V,NA
2099,3,V,0.5
2099,4,V,0.75
2099,5,V,0.75
2100,1,V,0.75
2100,2,V,NA
2100,3,V,NA
2100,4,V,NA
2100,5,V,NA
2101,1,DF,0.5
2101,2,DF,NA
2101,3,DF,NA
2101,4,DF,NA
2101,5,DF,NA
2102,1,DF,0.75
2102,2,DF,0.75
2102,3,DF,1
2102,4,DF,1
2102,5,DF,NA
2103,1,C,1
2103,2,C,0.75
2103,3,C,1
2103,4,C,1
2103,5,C,NA
2104,1,S,0.75
2104,2,S,0.75
2104,3,S,0.75
2104,4,S,NA
2104,5,S,0.75
2105,1,NA,0
2105,2,NA,NA
2105,3,NA,NA
2105,4,NA,NA
2105,5,NA,NA
2106,1,SF,NA
2106,2,SF,NA
2106,3,SF,1
2106,4,SF,NA
2106,5,SF,NA
2107,1,S,0.75
2107,2,S,NA
2107,3,S,NA
2107,4,S,NA
2107,5,S,NA
2108,1,RV,0.25
2108,2,RV,NA
2108,3,RV,NA
2108,4,RV,NA
2108,5,RV,NA
2109,1,DF,0
2109,2,DF,0
2109,3,DF,0
2109,4,DF,0
2109,5,DF,NA
2110,1,V,1
2110,2,V,0.75
2110,3,V,1
2110,4,V,1
2110,5,V,1
2111,1,SF,0.25
2111,2,SF,NA
2111,3,SF,NA
2111,4,SF,NA
2111,5,SF,NA
2112,1,V,1
2112,2,V,NA
2112,3,V,NA
2112,4,V,NA
2112,5,V,NA
2113,1,S,0.25
2113,2,S,NA
2113,3,S,NA
2113,4,S,NA
2113,5,S,NA
2114,1,NA,0.25
2114,2,NA,0.25
2114,3,NA,0.5
2114,4,NA,0.75
2114,5,NA,0.75
2115,1,V,0.75
2115,2,V,NA
2115,3,V,NA
2115,4,V,NA
2115,5,V,NA
2116,1,C,0.75
2116,2,C,1
2116,3,C,1
2116,4,C,1
2116,5,C,1
2117,1,V,0.75
2117,2,V,0.75
2117,3,V,0.75
2117,4,V,0.75
2117,5,V,0.75
2118,1,DF,1
2118,2,DF,1
2118,3,DF,0.75
2118,4,DF,0
2118,5,DF,1
2119,1,V,1
2119,2,V,NA
2119,3,V,NA
2119,4,V,NA
2119,5,V,NA
2120,1,S,1
2120,2,S,NA
2120,3,S,NA
2120,4,S,NA
2120,5,S,NA
2121,1,SF,0.5
2121,2,SF,NA
2121,3,SF,NA
2121,4,SF,NA
2121,5,SF,NA
2122,1,V,0
2122,2,V,0
2122,3,V,0
2122,4,V,0
2122,5,V,NA
2123,1,S,1
2123,2,S,1
2123,3,S,NA
2123,4,S,NA
2123,5,S,1
2124,1,OE,0
2124,2,OE,0
2124,3,OE,0
2124,4,OE,NA
2124,5,OE,0
2125,1,RV,0.25
2125,2,RV,0.75
2125,3,RV,1
2125,4,RV,0.75
2125,5,RV,NA
2126,1,S,0.25
2126,2,S,0.5
2126,3,S,0.5
2126,4,S,NA
2126,5,S,NA
2127,1,S,0.5
2127,2,S,NA
2127,3,S,NA
2127,4,S,NA
2127,5,S,NA
2128,1,V,0.75
2128,2,V,0.5
2128,3,V,1
2128,4,V,1
2128,5,V,1
2129,1,S,0
2129,2,S,NA
2129,3,S,NA
2129,4,S,NA
2129,5,S,NA
2130,1,V,0.25
2130,2,V,1
2130,3,V,1
2130,4,V,1
2130,5,V,1
2131,1,RV,0.75
2131,2,RV,NA
2131,3,RV,NA
2131,4,RV,NA
2131,5,RV,1
2132,1,NA,NA
2132,2,NA,NA
2132,3,NA,NA
2132,4,NA,NA
2132,5,NA,NA
2133,1,SF,0.5
2133,2,SF,0.25
2133,3,SF,0.25
2133,4,SF,0
2133,5,SF,0.25
2134,1,OE,0
2134,2,OE,0
2134,3,OE,0
2134,4,OE,0
2134,5,OE,NA
2135,1,V,0.25
2135,2,V,0.75
2135,3,V,1
2135,4,V,1
2135,5,V,1
2136,1,SF,0.75
2136,2,SF,0.5
2136,3,SF,NA
2136,4,SF,NA
2136,5,SF,NA
2137,1,S,0.25
2137,2,S,0
2137,3,S,0
2137,4,S,NA
2137,5,S,NA
2138,1,NA,0
2138,2,NA,NA
2138,3,NA,NA
2138,4,NA,NA
2138,5,NA,NA
2139,1,DF,0
2139,2,DF,0
2139,3,DF,0.25
2139,4,DF,0
2139,5,DF,0
2140,1,SF,0
2140,2,SF,NA
2140,3,SF,NA
2140,4,SF,NA
2140,5,SF,NA
2141,1,NA,0.25
2141,2,NA,NA
2141,3,NA,NA
2141,4,NA,NA
2141,5,NA,NA
2142,1,V,0.75
2142,2,V,NA
2142,3,V,NA
2142,4,V,NA
2142,5,V,NA
2143,1,RV,0
2143,2,RV,0.25
2143,3,RV,0.75
2143,4,RV,NA
2143,5,RV,NA
2144,1,C,1
2144,2,C,1
2144,3,C,1
2144,4,C,1
2144,5,C,1
2145,1,SF,0
2145,2,SF,0
2145,3,SF,0
2145,4,SF,0
2145,5,SF,0
2146,1,SF,1
2146,2,SF,0
2146,3,SF,1
2146,4,SF,1
2146,5,SF,1
2147,1,C,0
2147,2,C,0
2147,3,C,1
2147,4,C,0.25
2147,5,C,0
2148,1,S,0
2148,2,S,0.75
2148,3,S,0
2148,4,S,0
2148,5,S,0
2149,1,SF,0
2149,2,SF,NA
2149,3,SF,NA
2149,4,SF,NA
2149,5,SF,NA
2150,1,C,1
2150,2,C,1
2150,3,C,0.75
2150,4,C,1
2150,5,C,1
2151,1,S,0
2151,2,S,0
2151,3,S,0
2151,4,S,NA
2151,5,S,NA
2152,1,C,0.5
2152,2,C,0.25
2152,3,C,0.75
2152,4,C,0.25
2152,5,C,NA
2153,1,OE,0.25
2153,2,OE,NA
2153,3,OE,NA
2153,4,OE,NA
2153,5,OE,NA
2154,1,S,1
2154,2,S,NA
2154,3,S,NA
2154,4,S,NA
2154,5,S,NA
2155,1,RV,0.25
2155,2,RV,0.5
2155,3,RV,0.75
2155,4,RV,0.75
2155,5,RV,0.25
2156,1,V,0.75
2156,2,V,0.75
2156,3,V,0.75
2156,4,V,0.75
2156,5,V,0.75
2157,1,RV,0.75
2157,2,RV,0.25
2157,3,RV,0.75
2157,4,RV,NA
2157,5,RV,0.75
2158,1,DF,0
2158,2,DF,NA
2158,3,DF,NA
2158,4,DF,NA
2158,5,DF,NA
2159,1,V,1
2159,2,V,0.75
2159,3,V,1
2159,4,V,1
2159,5,V,1
2160,1,C,0.5
2160,2,C,NA
2160,3,C,1
2160,4,C,0.5
2160,5,C,0.25
2161,1,S,0
2161,2,S,0.25
2161,3,S,0
2161,4,S,0
2161,5,S,0
2162,1,OE,0
2162,2,OE,0
2162,3,OE,0
2162,4,OE,0
2162,5,OE,NA
2163,1,SF,0.25
2163,2,SF,NA
2163,3,SF,0
2163,4,SF,0.25
2163,5,SF,0.25
2164,1,V,0.75
2164,2,V,NA
2164,3,V,NA
2164,4,V,1
2164,5,V,1
2165,1,V,1
2165,2,V,0.75
2165,3,V,1
2165,4,V,1
2165,5,V,0.75
2166,1,OE,0
2166,2,OE,0.25
2166,3,OE,0.25
2166,4,OE,0.5
2166,5,OE,0.25
2167,1,V,1
2167,2,V,1
2167,3,V,NA
2167,4,V,1
2167,5,V,1
2168,1,S,1
2168,2,S,1
2168,3,S,0.75
2168,4,S,1
2168,5,S,NA
2169,1,DF,0.5
2169,2,DF,NA
2169,3,DF,0.75
2169,4,DF,0.5
2169,5,DF,0.5
2170,1,S,0
2170,2,S,0.25
2170,3,S,0
2170,4,S,0
2170,5,S,0
2171,1,DF,0.75
2171,2,DF,0.75
2171,3,DF,0.75
2171,4,DF,0.75
2171,5,DF,0.75
2172,1,RV,1
2172,2,RV,1
2172,3,RV,1
2172,4,RV,0.75
2172,5,RV,1
2173,1,SF,1
2173,2,SF,NA
2173,3,SF,NA
2173,4,SF,NA
2173,5,SF,NA
2174,1,V,0.75
2174,2,V,0.75
2174,3,V,0.75
2174,4,V,NA
2174,5,V,NA
2175,1,S,0.25
2175,2,S,NA
2175,3,S,0.25
2175,4,S,0
2175,5,S,NA
2176,1,V,0.75
2176,2,V,NA
2176,3,V,NA
2176,4,V,NA
2176,5,V,NA
2177,1,RV,0.75
2177,2,RV,0.25
2177,3,RV,0
2177,4,RV,0.25
2177,5,RV,0.5
2178,1,C,1
2178,2,C,1
2178,3,C,1
2178,4,C,1
2178,5,C,1
2179,1,RV,0.75
2179,2,RV,0.25
2179,3,RV,0.5
2179,4,RV,NA
2179,5,RV,0.75
2180,1,SF,0
2180,2,SF,NA
2180,3,SF,NA
2180,4,SF,NA
2180,5,SF,NA
2181,1,SF,0
2181,2,SF,0
2181,3,SF,0
2181,4,SF,0
2181,5,SF,0
2182,1,C,0.5
2182,2,C,0.75
2182,3,C,NA
2182,4,C,1
2182,5,C,1
2183,1,RV,0.5
2183,2,RV,NA
2183,3,RV,NA
2183,4,RV,NA
2183,5,RV,NA
2184,1,S,0.75
2184,2,S,0.25
2184,3,S,0.5
2184,4,S,0.5
2184,5,S,0.75
2185,1,S,0.25
2185,2,S,0
2185,3,S,NA
2185,4,S,0.5
2185,5,S,NA
2186,1,S,0
2186,2,S,0
2186,3,S,0
2186,4,S,0
2186,5,S,0
2187,1,V,0.5
2187,2,V,NA
2187,3,V,NA
2187,4,V,NA
2187,5,V,NA
2188,1,SF,0.75
2188,2,SF,NA
2188,3,SF,NA
2188,4,SF,NA
2188,5,SF,NA
2189,1,SF,0.25
2189,2,SF,NA
2189,3,SF,0
2189,4,SF,0
2189,5,SF,0
2190,1,C,NA
2190,2,C,NA
2190,3,C,NA
2190,4,C,NA
2190,5,C,1
2191,1,NA,0.75
2191,2,NA,NA
2191,3,NA,NA
2191,4,NA,NA
2191,5,NA,NA
2192,1,C,0.25
2192,2,C,0
2192,3,C,0
2192,4,C,NA
2192,5,C,NA
2193,1,S,0
2193,2,S,0
2193,3,S,NA
2193,4,S,NA
2193,5,S,NA
2194,1,SF,0
2194,2,SF,0
2194,3,SF,0.75
2194,4,SF,0
2194,5,SF,NA
2195,1,NA,1
2195,2,NA,1
2195,3,NA,0.75
2195,4,NA,1
2195,5,NA,NA
2196,1,SF,0.5
2196,2,SF,0.5
2196,3,SF,NA
2196,4,SF,0.25
2196,5,SF,0.25
2197,1,C,0.75
2197,2,C,0.25
2197,3,C,1
2197,4,C,0.25
2197,5,C,0.75
2198,1,SF,0.75
2198,2,SF,0.25
2198,3,SF,0.25
2198,4,SF,0.25
2198,5,SF,0
2199,1,V,0.75
2199,2,V,NA
2199,3,V,0.25
2199,4,V,0.75
2199,5,V,0.5
2200,1,Kr,0
2200,2,Kr,0
2200,3,Kr,0
2200,4,Kr,0
2200,5,Kr,0
2201,1,S,0.75
2201,2,S,1
2201,3,S,NA
2201,4,S,0.75
2201,5,S,0.5
2202,1,SF,0
2202,2,SF,NA
2202,3,SF,NA
2202,4,SF,NA
2202,5,SF,NA
2203,1,S,0
2203,2,S,0
2203,3,S,NA
2203,4,S,NA
2203,5,S,NA
2204,1,SF,NA
2204,2,SF,NA
2204,3,SF,NA
2204,4,SF,NA
2204,5,SF,NA
2205,1,SF,0.25
2205,2,SF,NA
2205,3,SF,NA
2205,4,SF,NA
2205,5,SF,NA
2206,1,S,0
2206,2,S,0
2206,3,S,0
2206,4,S,0
2206,5,S,0
2207,1,NA,0
2207,2,NA,NA
2207,3,NA,NA
2207,4,NA,NA
2207,5,NA,NA
2208,1,SF,0.75
2208,2,SF,1
2208,3,SF,NA
2208,4,SF,0.75
2208,5,SF,NA
2209,1,RV,1
2209,2,RV,1
2209,3,RV,1
2209,4,RV,NA
2209,5,RV,NA
2210,1,V,NA
2210,2,V,NA
2210,3,V,NA
2210,4,V,NA
2210,5,V,NA
2211,1,DF,1
2211,2,DF,1
2211,3,DF,1
2211,4,DF,0.75
2211,5,DF,NA
2212,1,RV,0.75
2212,2,RV,1
2212,3,RV,NA
2212,4,RV,1
2212,5,RV,1
2213,1,S,0
2213,2,S,0
2213,3,S,0
2213,4,S,0
2213,5,S,0
2214,1,NA,0
2214,2,NA,0
2214,3,NA,NA
2214,4,NA,0.75
2214,5,NA,1
2215,1,DF,1
2215,2,DF,0.75
2215,3,DF,0
2215,4,DF,0.25
2215,5,DF,0.75
2216,1,NA,0.75
2216,2,NA,0.5
2216,3,NA,0.75
2216,4,NA,0.75
2216,5,NA,NA
2217,1,SF,0.5
2217,2,SF,0.25
2217,3,SF,NA
2217,4,SF,NA
2217,5,SF,NA
2218,1,SF,0
2218,2,SF,NA
2218,3,SF,NA
2218,4,SF,NA
2218,5,SF,NA
2219,1,S,0
2219,2,S,0
2219,3,S,0
2219,4,S,0.25
2219,5,S,0
2220,1,SF,0
2220,2,SF,0
2220,3,SF,0.25
2220,4,SF,0
2220,5,SF,0
2221,1,C,0
2221,2,C,NA
2221,3,C,NA
2221,4,C,NA
2221,5,C,0
2222,1,NA,0.25
2222,2,NA,NA
2222,3,NA,NA
2222,4,NA,NA
2222,5,NA,NA
2223,1,S,0
2223,2,S,0.25
2223,3,S,NA
2223,4,S,0
2223,5,S,0.25
2224,1,SF,0.5
2224,2,SF,0.25
2224,3,SF,0.25
2224,4,SF,0.5
2224,5,SF,0.75
2225,1,C,0.5
2225,2,C,NA
2225,3,C,NA
2225,4,C,NA
2225,5,C,NA
2226,1,C,0.25
2226,2,C,0
2226,3,C,0
2226,4,C,0
2226,5,C,0
2227,1,S,0.75
2227,2,S,0.5
2227,3,S,0.25
2227,4,S,0.25
2227,5,S,NA
2228,1,S,0.25
2228,2,S,0.25
2228,3,S,0.5
2228,4,S,0.25
2228,5,S,0
2229,1,S,0
2229,2,S,0
